고객아이디,품번,구매평,구매일시,좋아요,장바구니
114,615,2,1632940441.0,0,1
239,172,4,1640858833.0,1,1
493,65,4,1635812146.0,1,1
472,1090,5,1627663321.0,1,0
537,919,4,1637710012.0,1,1
401,25,4,1642712412.0,0,1
532,354,4,1639352256.0,0,0
401,1009,4,1642712626.0,1,1
141,676,5,1636265001.0,0,0
227,1143,4,1630715803.0,1,1
454,660,3,1639947128.0,1,0
450,934,3,1634151362.0,0,1
23,102,3,1626465957.0,1,0
399,660,3,1634190250.0,1,1
642,259,5,1637285095.0,0,1
525,125,3,1632765709.0,0,1
597,15,5,1627021758.0,1,0
173,687,1,1629237132.0,1,0
291,219,4,1626547785.0,0,0
591,1111,4,1642711603.0,0,1
85,23,4,1631134272.0,0,1
633,79,5,1627005128.0,1,0
268,574,2,1627425579.0,0,0
44,64,5,1630027915.0,1,1
437,946,3,1632682092.0,1,1
514,713,3,1626989415.0,0,1
585,1009,5,1642965491.0,1,1
514,70,5,1627142826.0,0,1
536,596,3,1633997312.0,1,1
560,246,5,1631656109.0,0,0
92,72,3,1627338159.0,0,0
387,193,5,1638164065.0,0,1
43,28,4,1627661452.0,1,0
11,15,5,1643583067.0,0,0
458,582,1,1638078488.0,1,1
493,12,3,1635812225.0,0,0
312,640,2,1643378951.0,0,0
461,285,4,1637036112.0,0,1
345,66,3,1636673069.0,1,0
548,654,5,1642724411.0,1,1
655,744,2,1639107636.0,1,0
18,549,4,1631811173.0,1,1
588,97,2,1641703587.0,0,0
586,496,3,1635739426.0,0,0
608,4,3,1632086168.0,1,1
538,381,3,1628790175.0,1,0
450,1444,4,1634148239.0,1,0
236,181,4,1641795933.0,0,0
250,116,4,1629769921.0,0,0
572,476,4,1631129573.0,0,1
267,209,5,1630651745.0,1,1
569,458,2,1631474498.0,0,1
453,1230,2,1639882271.0,1,1
582,7,5,1634641082.0,1,0
293,531,4,1640585642.0,1,0
119,340,4,1637856485.0,1,0
294,148,3,1629500155.0,1,0
664,179,4,1628203654.0,0,0
311,796,3,1636045889.0,0,0
645,175,5,1643734537.0,0,0
568,435,2,1629587721.0,1,1
542,127,5,1638212294.0,1,0
472,485,3,1627660377.0,1,0
606,455,2,1632603349.0,0,0
522,430,5,1628641314.0,0,0
526,748,1,1637362214.0,1,1
373,627,4,1628785901.0,0,0
536,135,5,1634039370.0,1,1
174,546,3,1638194323.0,0,1
457,1168,5,1634228761.0,1,1
406,451,2,1631811954.0,1,0
518,864,3,1628503324.0,1,1
406,5,4,1631812276.0,1,0
215,28,4,1643115416.0,1,0
633,234,4,1628892594.0,0,1
531,327,3,1638728718.0,0,0
495,452,2,1640317070.0,1,0
618,173,3,1642987404.0,1,0
537,573,2,1637711886.0,0,1
43,301,5,1627655135.0,1,1
399,399,3,1634022354.0,0,1
72,380,1,1631716854.0,0,1
72,685,4,1631715588.0,0,1
95,67,2,1630878109.0,0,0
561,642,3,1637489356.0,1,0
99,1079,3,1637359504.0,0,0
645,512,5,1643735072.0,0,0
363,1012,4,1643179355.0,1,1
627,685,3,1631211351.0,0,1
236,934,4,1641797570.0,0,0
23,131,4,1636230021.0,1,0
405,842,5,1637228932.0,0,1
541,651,5,1635544782.0,0,1
394,164,4,1632566612.0,1,0
664,89,5,1629772649.0,1,1
222,934,2,1629243758.0,0,1
523,194,5,1635382210.0,1,1
537,44,3,1637711886.0,1,1
540,323,3,1633836851.0,0,1
158,583,3,1631814477.0,1,1
343,4,5,1628088139.0,0,0
389,65,4,1631768171.0,0,0
663,181,4,1641173732.0,0,0
267,679,4,1630654509.0,1,0
625,546,2,1642953897.0,0,0
653,211,1,1631829947.0,0,0
21,438,1,1626631858.0,0,1
106,495,4,1633131016.0,1,0
387,92,4,1638163098.0,1,1
488,185,4,1643056137.0,0,0
347,290,3,1633333132.0,0,1
537,873,2,1637709211.0,0,0
551,1169,4,1644458297.0,0,1
649,1016,4,1643120511.0,0,1
231,597,3,1631646146.0,0,1
3,352,2,1640917055.0,0,0
592,1047,1,1634288736.0,1,0
213,756,2,1630635319.0,0,0
429,1048,2,1634066966.0,0,0
293,1041,2,1640587674.0,1,0
538,710,3,1628787726.0,1,1
645,523,5,1643733686.0,1,0
409,286,5,1632784697.0,0,0
85,732,3,1631135238.0,1,0
591,580,2,1642711526.0,0,1
244,1109,4,1632287116.0,1,1
429,96,4,1634067053.0,0,1
399,575,1,1634030762.0,0,1
536,1039,5,1634040029.0,1,0
528,615,4,1637781715.0,1,0
457,50,5,1634073620.0,0,1
577,58,4,1632154414.0,0,0
495,447,4,1640315420.0,0,1
622,1303,2,1634352060.0,1,1
577,545,3,1632156578.0,1,0
18,434,3,1631811297.0,0,0
659,601,3,1643066241.0,0,1
235,483,5,1641335204.0,0,0
490,150,5,1627108765.0,1,1
401,161,2,1642713603.0,0,1
13,638,3,1633195239.0,1,0
507,898,5,1641644202.0,1,0
501,1007,4,1635675203.0,0,0
601,71,1,1628029937.0,1,1
618,762,3,1642989636.0,1,1
142,186,4,1640320430.0,1,0
109,542,3,1632262045.0,0,1
638,144,5,1628374861.0,1,0
457,223,5,1634076734.0,0,1
313,215,4,1642695011.0,0,0
577,866,5,1632150570.0,1,0
330,100,4,1628224277.0,1,1
655,1097,3,1639106008.0,0,0
524,436,4,1636316864.0,1,0
538,735,3,1628788785.0,1,1
374,248,1,1632073191.0,1,1
207,196,4,1632591845.0,0,1
476,386,2,1635045135.0,0,1
523,934,4,1635382602.0,0,0
254,82,4,1638152767.0,0,1
639,1163,1,1642919349.0,1,1
525,250,3,1632765917.0,0,0
368,183,5,1641463678.0,1,0
656,245,1,1643999084.0,0,0
90,154,5,1643064516.0,1,0
469,215,4,1631203802.0,1,0
517,222,4,1644340033.0,0,1
62,380,5,1631055626.0,1,0
545,413,4,1631579977.0,0,0
472,21,3,1627658686.0,1,0
479,295,1,1631140424.0,0,1
161,204,2,1642850947.0,0,0
589,294,5,1635032600.0,0,0
492,212,3,1631649367.0,0,0
297,419,3,1626920016.0,1,1
643,443,4,1643126919.0,0,1
61,271,1,1643982231.0,0,0
655,509,3,1639107441.0,1,0
650,665,2,1643061819.0,1,1
49,358,1,1639745805.0,0,1
663,1047,4,1641172679.0,1,1
419,604,5,1631115590.0,0,0
345,762,5,1636671285.0,1,0
401,515,4,1642712367.0,0,1
90,387,5,1643065215.0,1,0
629,880,4,1631796722.0,1,0
16,583,4,1629400186.0,0,1
657,690,4,1635918002.0,1,1
629,195,4,1631796847.0,1,1
312,596,5,1643379626.0,0,1
642,1079,5,1637285987.0,1,1
157,597,3,1638570406.0,0,1
615,527,4,1631128399.0,0,0
328,204,3,1636725993.0,1,0
201,258,2,1635790667.0,0,0
629,207,4,1631797000.0,0,1
405,1091,1,1637229004.0,0,1
324,328,4,1632255002.0,1,1
405,83,1,1637225974.0,1,0
280,496,5,1643380321.0,1,1
409,523,4,1632786682.0,0,0
655,959,3,1639107958.0,0,0
276,82,4,1626472402.0,1,0
430,328,4,1628905327.0,1,0
524,301,4,1636001179.0,1,0
659,607,5,1643011825.0,0,1
463,477,2,1629065489.0,1,0
496,164,3,1627746153.0,0,1
116,11,5,1637990197.0,0,1
51,210,4,1635178844.0,1,1
477,553,5,1627621155.0,0,1
353,905,4,1643082674.0,0,0
655,685,2,1639106666.0,1,0
665,762,4,1635970480.0,1,1
506,261,3,1636815514.0,1,0
665,287,4,1635970575.0,1,0
311,660,4,1636045252.0,1,0
387,206,4,1638163429.0,0,1
49,324,4,1639745702.0,1,0
554,692,4,1628229579.0,0,1
334,865,2,1643229631.0,1,0
605,827,3,1631109729.0,1,1
343,50,5,1628082814.0,1,1
387,1018,3,1638163526.0,0,0
663,245,4,1641171891.0,1,1
450,71,3,1634057358.0,1,1
56,655,4,1644356996.0,0,0
303,251,4,1631224533.0,0,0
450,98,4,1634051732.0,1,0
320,204,5,1636430717.0,1,1
552,50,4,1630901876.0,0,0
529,326,4,1634215304.0,0,1
399,204,3,1634022061.0,1,1
13,895,1,1635350515.0,0,0
593,77,4,1627351619.0,0,0
595,930,2,1638601870.0,1,0
551,421,4,1644458202.0,1,1
416,137,3,1628377165.0,1,0
291,411,4,1626514220.0,1,1
268,622,3,1626990145.0,0,1
207,435,4,1627186807.0,0,1
493,171,5,1635810825.0,1,0
664,73,2,1629770764.0,1,1
275,432,4,1626834535.0,1,1
425,117,3,1630418435.0,0,0
181,300,3,1630641227.0,0,1
253,153,3,1643308278.0,1,0
593,451,3,1627352999.0,0,1
579,603,5,1632632006.0,1,0
97,434,4,1635919791.0,1,1
397,1001,1,1637030326.0,0,1
582,760,3,1634642886.0,1,1
77,31,3,1636433292.0,1,1
468,144,5,1626967826.0,0,0
618,959,4,1642989756.0,1,0
633,410,2,1627005865.0,1,1
445,55,1,1642667712.0,0,1
497,222,3,1630990580.0,0,1
303,85,3,1631164588.0,0,0
295,357,4,1631197136.0,1,0
637,1374,1,1634583447.0,1,1
514,680,1,1636860893.0,0,1
588,272,5,1641694748.0,1,1
435,845,3,1635812100.0,0,1
291,1012,4,1626485892.0,0,1
174,246,5,1638113833.0,1,0
500,45,4,1635554170.0,0,1
588,110,3,1641707247.0,1,1
104,591,4,1640145263.0,0,0
500,531,3,1635553911.0,1,0
506,55,4,1626553287.0,0,0
429,114,5,1634065663.0,0,0
598,313,5,1638391452.0,0,0
489,243,4,1643125389.0,0,1
102,612,4,1630762395.0,0,1
139,100,5,1631218199.0,0,0
237,134,5,1631056327.0,0,1
382,122,3,1627626440.0,1,1
514,470,3,1627142901.0,1,0
276,1098,4,1632593684.0,0,0
594,126,3,1626461173.0,0,1
158,576,4,1631814607.0,1,1
201,682,3,1635790887.0,1,1
125,172,5,1631134448.0,1,1
167,530,5,1644418453.0,1,0
643,712,3,1643129249.0,0,1
540,310,4,1633836710.0,1,0
332,845,3,1639618421.0,1,0
291,282,4,1626513788.0,0,0
297,529,3,1626918778.0,0,0
648,252,4,1633892374.0,1,1
241,310,4,1638929576.0,0,1
653,310,4,1636085406.0,0,1
614,1009,3,1631144119.0,1,0
255,56,5,1634896448.0,1,1
387,196,2,1638164012.0,0,0
518,1011,4,1628503645.0,1,1
429,233,3,1634065593.0,1,1
474,215,5,1639606804.0,0,0
89,235,5,1631121657.0,1,0
379,137,5,1642144307.0,0,0
555,120,4,1631644334.0,1,0
379,436,3,1636743346.0,1,0
623,88,4,1642714973.0,0,0
201,469,4,1635793453.0,0,1
514,65,3,1637870207.0,1,0
170,304,4,1639326133.0,0,0
308,614,3,1639419757.0,1,1
398,194,5,1627397638.0,0,1
116,479,4,1628134191.0,1,1
524,77,3,1636317095.0,0,0
429,631,4,1634065243.0,1,0
373,568,4,1628780199.0,0,0
550,125,4,1635105958.0,0,1
239,45,5,1640860578.0,0,0
567,156,5,1634106055.0,1,0
440,1105,5,1643228567.0,1,0
620,99,3,1641668005.0,1,0
345,639,4,1636673139.0,0,1
469,611,5,1631205237.0,0,0
317,354,4,1643126251.0,0,0
640,566,4,1626458569.0,0,1
466,96,5,1641964819.0,1,1
95,65,4,1630877918.0,0,0
437,1036,5,1631823562.0,0,0
484,431,4,1642874692.0,1,1
486,1375,3,1631554449.0,0,1
409,708,4,1632789019.0,0,0
425,689,2,1642026517.0,0,0
363,22,3,1643174962.0,0,1
201,303,2,1635790667.0,0,1
653,732,2,1630546724.0,0,1
573,185,3,1637524605.0,1,0
344,367,5,1636581560.0,0,1
584,172,4,1637458080.0,0,1
574,302,4,1642958860.0,0,0
13,657,4,1633819829.0,0,0
493,22,5,1635811114.0,0,0
12,161,5,1631639553.0,1,0
493,238,3,1635811985.0,1,0
443,687,3,1635184889.0,0,1
11,430,3,1643585032.0,0,0
500,475,5,1635545232.0,0,1
197,403,3,1643090038.0,1,0
608,961,4,1632085431.0,0,0
326,173,5,1631554989.0,0,0
642,240,3,1637286137.0,1,1
657,300,2,1635917751.0,0,0
541,432,4,1635554716.0,0,0
648,203,1,1636476571.0,0,0
660,252,2,1642878459.0,0,1
591,514,4,1642711383.0,1,0
177,322,2,1631810534.0,0,1
65,423,5,1630896702.0,1,0
500,135,5,1635555041.0,1,1
122,469,5,1630950644.0,0,1
343,176,5,1628085553.0,0,1
264,100,5,1637802261.0,0,0
299,792,4,1641183112.0,0,0
639,51,2,1642919613.0,0,0
363,691,3,1643173663.0,1,0
326,229,3,1631556941.0,1,1
295,561,5,1631198696.0,1,0
5,396,5,1627316265.0,1,1
532,305,3,1630052701.0,0,0
493,209,5,1635810933.0,0,0
410,316,4,1640307138.0,0,0
600,50,4,1640131492.0,0,0
467,117,2,1631212437.0,1,0
615,988,1,1631127735.0,1,1
334,856,4,1643225926.0,1,1
592,313,5,1634635258.0,0,0
621,881,2,1635478770.0,0,1
201,1128,4,1635820825.0,1,0
194,432,4,1631204007.0,0,1
393,291,4,1639424202.0,0,1
375,233,4,1638301985.0,0,0
541,62,4,1635551644.0,0,0
295,265,4,1631198042.0,1,1
454,435,2,1633640145.0,1,1
452,521,3,1637225770.0,1,1
59,184,4,1639886094.0,1,0
536,97,3,1634040662.0,0,1
619,226,5,1637634133.0,1,1
618,1468,3,1642988665.0,1,1
603,923,4,1643637139.0,1,1
561,285,4,1637488715.0,0,1
72,56,5,1631717702.0,0,0
457,59,5,1634077575.0,0,1
660,926,2,1642881587.0,0,1
96,127,5,1636083214.0,0,0
176,298,4,1637727918.0,1,1
342,846,2,1626998688.0,1,0
653,527,2,1630535510.0,1,0
118,175,5,1627064885.0,1,1
373,679,2,1628787355.0,0,1
541,121,3,1635551695.0,0,0
10,273,4,1629568613.0,0,0
331,1296,5,1628876820.0,1,0
197,241,3,1643089893.0,1,1
468,1012,4,1626960462.0,1,1
387,258,4,1638160818.0,0,0
148,132,4,1628700715.0,1,1
665,527,3,1635974880.0,1,1
458,289,2,1641003582.0,1,1
551,402,4,1644464049.0,1,0
542,150,2,1638212908.0,1,1
650,429,4,1643063523.0,1,1
352,156,4,1635970428.0,0,0
595,926,1,1638601897.0,1,0
40,310,3,1640721283.0,1,0
175,133,4,1628787390.0,1,1
425,823,3,1630418757.0,1,0
503,840,1,1631134292.0,1,0
655,1370,3,1642567261.0,0,1
378,1145,3,1632014409.0,0,0
622,15,4,1634270670.0,1,0
13,179,2,1633820206.0,0,0
457,819,2,1634076001.0,1,0
407,201,4,1626725240.0,0,1
58,651,4,1635985185.0,0,1
492,291,4,1631649692.0,0,1
234,28,4,1643759538.0,0,1
601,133,4,1628030812.0,1,0
639,212,4,1642919550.0,0,1
416,369,2,1640381033.0,0,0
452,490,4,1626941350.0,1,0
650,1119,3,1643063303.0,1,0
358,512,5,1642949511.0,0,0
532,9,5,1644799438.0,1,0
546,347,5,1636819580.0,1,0
577,1209,4,1632156578.0,0,0
666,56,4,1631819090.0,1,1
490,7,3,1627107739.0,1,0
655,476,2,1639108671.0,1,1
121,644,4,1643068035.0,1,1
60,230,4,1635007441.0,1,1
239,165,5,1640860411.0,0,0
592,342,2,1634287745.0,0,1
37,841,3,1632595711.0,0,1
577,4,4,1632154635.0,1,0
58,135,4,1635985150.0,1,1
501,118,3,1635028474.0,1,1
56,395,3,1644591625.0,0,1
646,346,2,1640208392.0,1,0
159,1023,2,1632237741.0,1,0
605,237,3,1631104661.0,0,1
501,410,4,1635028207.0,0,1
59,479,5,1639885370.0,0,0
555,288,3,1631642096.0,1,1
608,301,1,1632082633.0,1,1
498,210,2,1633637054.0,1,0
131,269,5,1635361723.0,1,1
450,233,3,1634154001.0,0,0
644,121,5,1640757344.0,0,1
666,173,4,1631819253.0,0,1
515,258,4,1639338676.0,1,1
593,9,3,1627339306.0,1,0
642,623,4,1638250010.0,1,1
56,265,4,1644356314.0,0,1
648,33,1,1636561722.0,1,0
374,423,3,1632074484.0,0,0
392,209,5,1642718978.0,0,0
653,180,5,1630534593.0,0,1
380,265,3,1637161179.0,0,0
405,561,1,1637228475.0,0,1
409,1073,4,1632787750.0,1,1
609,314,1,1638575941.0,1,1
405,48,1,1637226154.0,0,0
234,197,5,1644013616.0,0,1
561,1230,3,1637490813.0,0,1
405,694,1,1637226336.0,1,0
405,1072,1,1637227222.0,0,0
660,184,3,1642880741.0,1,1
73,748,2,1640472247.0,1,0
498,56,3,1633637353.0,0,1
585,1344,3,1642962573.0,0,1
605,9,4,1631045773.0,1,1
429,742,4,1634066711.0,0,1
69,879,1,1633707284.0,1,0
244,949,4,1632286874.0,1,0
548,121,5,1643095939.0,0,0
55,79,5,1629856398.0,0,1
486,93,4,1631554629.0,1,1
666,1047,3,1631993858.0,0,0
552,117,3,1630902412.0,1,1
569,121,3,1631474699.0,1,1
655,273,4,1639106373.0,0,1
632,172,5,1631137157.0,0,1
357,304,5,1630631101.0,0,1
305,770,3,1638004521.0,0,1
592,253,1,1634288279.0,1,1
606,31,4,1632605199.0,0,0
524,435,4,1636315053.0,0,0
661,183,4,1627715466.0,0,1
389,661,4,1631845168.0,0,0
479,274,4,1631140370.0,1,1
195,1414,2,1626505826.0,0,1
70,173,4,1635829452.0,1,0
286,483,5,1629211661.0,1,1
401,174,4,1642712803.0,1,0
650,445,4,1643068210.0,1,1
379,238,5,1632205236.0,1,0
605,98,5,1631105432.0,1,1
534,823,4,1629487973.0,1,1
617,436,3,1635469464.0,1,0
125,122,1,1644519312.0,0,1
579,238,3,1632632201.0,0,0
566,461,4,1633329853.0,1,1
269,1444,1,1643131947.0,0,1
645,658,4,1643734632.0,1,1
405,1037,3,1637227506.0,1,1
655,1232,3,1639152606.0,1,1
524,44,4,1636316416.0,1,1
313,195,5,1642693620.0,0,1
655,1605,3,1640365850.0,1,1
455,275,4,1630265826.0,1,1
661,132,5,1638521714.0,1,1
648,178,4,1636048273.0,1,0
65,215,5,1630897689.0,0,1
484,168,4,1642875036.0,1,1
477,732,4,1627621111.0,0,1
587,326,3,1644551284.0,0,0
411,1197,4,1644526971.0,1,0
398,117,4,1627333091.0,1,1
280,402,4,1643381249.0,1,1
442,288,4,1635070048.0,0,0
498,222,3,1633641877.0,0,0
460,248,4,1634592342.0,0,0
388,508,3,1638116930.0,0,0
663,411,3,1641172877.0,0,1
622,165,5,1634271938.0,1,0
263,50,5,1642980029.0,1,0
205,322,3,1639964577.0,1,1
638,514,2,1628375714.0,1,0
301,797,4,1633758558.0,0,0
582,237,3,1634640941.0,0,0
387,321,3,1638164384.0,0,0
595,591,4,1638601344.0,0,1
158,238,5,1631814913.0,1,0
525,596,4,1632766195.0,0,1
116,1255,2,1628133377.0,0,1
653,181,4,1630534145.0,1,0
450,141,3,1634057726.0,1,1
663,658,4,1641173467.0,0,0
538,11,4,1628789516.0,1,0
662,515,4,1632251006.0,0,0
322,303,3,1638993611.0,1,1
487,471,3,1635121956.0,0,0
398,496,5,1627401111.0,0,1
248,22,2,1636214752.0,1,1
202,516,4,1631406778.0,0,0
650,95,3,1643051186.0,0,0
591,367,3,1642711403.0,1,0
135,1217,2,1631537956.0,1,0
70,28,4,1635745757.0,1,0
488,429,4,1643055991.0,1,0
82,412,1,1636394513.0,0,0
151,216,4,1631204713.0,1,1
567,133,4,1634105790.0,1,1
450,956,4,1634074097.0,0,1
246,431,3,1636601661.0,1,1
405,944,3,1637227447.0,1,1
627,399,3,1631211557.0,1,0
344,203,4,1636581328.0,1,1
664,433,3,1628205998.0,0,1
624,347,4,1643641140.0,1,0
222,1060,2,1629864055.0,0,0
276,759,1,1626476412.0,0,1
181,236,1,1630642350.0,1,0
279,210,4,1629941893.0,1,0
293,393,3,1640586906.0,0,0
601,476,1,1628027765.0,0,0
551,38,1,1644464553.0,1,1
639,971,4,1642919913.0,0,1
282,333,3,1631629394.0,1,1
524,845,5,1636003426.0,0,1
648,675,2,1636563424.0,1,1
353,331,4,1643081992.0,0,1
557,892,3,1636037648.0,0,0
363,408,5,1643174865.0,1,1
405,204,5,1637224769.0,0,0
486,236,3,1631554629.0,1,0
152,21,3,1631829253.0,1,1
457,623,3,1634230065.0,0,0
389,732,4,1631767850.0,0,1
545,181,5,1631578644.0,0,0
99,1132,4,1637359319.0,0,0
109,15,4,1632257868.0,0,0
634,275,3,1627408834.0,0,0
263,588,3,1642978273.0,0,1
454,431,3,1639946991.0,0,1
624,815,3,1631473174.0,1,1
574,1313,4,1642958916.0,0,0
463,147,3,1629066047.0,0,1
537,485,3,1637711576.0,0,0
661,131,3,1638521714.0,0,0
406,8,4,1631125562.0,0,0
655,508,3,1639106030.0,1,0
126,337,5,1639618392.0,1,1
240,353,1,1637455959.0,1,1
279,1486,1,1626994076.0,0,0
606,660,5,1632606470.0,0,1
536,496,5,1634039455.0,1,0
526,293,5,1637362477.0,1,0
560,134,5,1631655406.0,0,1
601,949,2,1628031214.0,1,1
90,10,5,1643063987.0,1,1
637,111,3,1634583645.0,1,0
91,143,4,1643119386.0,0,0
338,1124,4,1631118301.0,1,0
587,887,2,1644551310.0,1,1
621,755,3,1626645299.0,0,1
537,644,5,1637711438.0,1,0
614,410,3,1631144437.0,0,0
13,636,2,1634077502.0,1,0
331,269,5,1628876819.0,1,1
532,510,5,1640315197.0,0,1
355,324,4,1631166422.0,0,1
207,160,2,1629871632.0,0,0
75,56,5,1635731921.0,1,0
299,28,4,1629560474.0,0,0
659,272,4,1642724849.0,1,0
201,511,3,1635792201.0,1,0
634,1048,3,1627409668.0,1,0
130,934,4,1627931341.0,0,0
630,412,1,1637347508.0,0,0
405,201,1,1637227176.0,1,0
514,792,4,1627142611.0,0,0
496,1459,4,1627747376.0,1,0
586,156,4,1635744459.0,0,0
527,96,4,1631136611.0,0,1
374,222,4,1632072778.0,0,0
287,108,4,1627014519.0,1,1
405,1438,1,1637226835.0,0,0
248,283,1,1636215157.0,0,1
606,483,5,1632604921.0,0,0
483,1152,4,1644778572.0,1,1
262,402,4,1631475059.0,1,1
660,473,2,1642878996.0,0,1
224,676,3,1639783942.0,0,0
610,143,5,1640383290.0,0,0
85,230,3,1634493248.0,0,0
339,156,5,1642712495.0,0,0
454,414,2,1639947226.0,1,0
458,121,1,1638075022.0,0,1
602,871,3,1640318589.0,0,0
425,180,4,1630418077.0,1,0
242,1011,3,1631420800.0,1,0
283,433,4,1630978333.0,0,1
416,44,4,1637996596.0,0,0
608,506,4,1632086728.0,1,1
535,205,3,1631298464.0,1,0
579,303,3,1632631494.0,0,0
373,281,3,1628783935.0,1,1
542,501,4,1638213562.0,1,1
493,196,4,1635810933.0,1,0
210,315,5,1639411417.0,1,0
600,233,2,1640132071.0,1,1
396,546,4,1636326647.0,1,0
82,1,4,1627991241.0,1,1
660,97,3,1642880406.0,1,1
343,1140,3,1628085943.0,0,0
660,362,2,1642877585.0,1,0
11,662,3,1643584300.0,0,0
505,164,4,1641014189.0,1,1
6,71,4,1635281053.0,0,0
234,498,5,1643758699.0,1,1
378,245,3,1632586161.0,1,1
365,285,4,1642983999.0,0,0
644,326,5,1640756148.0,1,0
587,288,4,1644550992.0,1,1
648,507,1,1636476598.0,1,0
133,245,3,1642268878.0,1,0
660,1181,1,1642880594.0,0,0
667,234,2,1642714730.0,0,0
666,122,2,1631993723.0,0,1
7,631,4,1643032984.0,0,0
392,310,4,1642717490.0,0,0
58,151,3,1635984553.0,1,0
642,22,4,1637282285.0,0,0
26,111,3,1643051437.0,1,1
458,179,4,1638077808.0,0,0
334,736,3,1643228979.0,0,0
530,191,5,1635465574.0,1,1
536,169,5,1634039047.0,0,0
45,288,3,1632676629.0,1,1
655,533,2,1639331114.0,1,1
634,471,4,1627409478.0,1,1
524,380,2,1636317202.0,0,1
298,604,5,1635807720.0,0,1
565,70,5,1642717629.0,1,0
614,476,3,1631144507.0,0,1
388,773,3,1638121083.0,1,1
553,484,5,1631629324.0,0,1
540,596,4,1633837126.0,1,1
658,1,4,1626825614.0,0,1
667,285,5,1642714810.0,0,0
577,25,4,1632150504.0,0,1
9,371,5,1638640055.0,0,0
207,233,3,1628804847.0,1,0
37,96,4,1632595810.0,1,0
527,429,5,1631136611.0,1,1
427,990,5,1631381326.0,1,0
52,741,4,1634602302.0,0,0
346,520,5,1626628105.0,0,0
334,712,3,1643229594.0,0,0
268,1303,1,1627424228.0,1,0
74,690,4,1640013352.0,1,1
579,428,4,1632632335.0,0,1
624,258,4,1631471792.0,1,1
207,286,2,1627184669.0,1,0
640,952,4,1638154538.0,1,1
104,270,4,1640122337.0,1,1
486,273,3,1631554871.0,0,1
497,118,4,1630990621.0,1,0
479,588,1,1631141378.0,1,0
545,196,4,1635813859.0,0,1
178,1038,2,1634503566.0,1,1
99,975,3,1637359472.0,1,0
549,1047,3,1633352700.0,0,1
439,240,3,1634573859.0,1,1
191,340,4,1643240842.0,1,1
601,472,1,1628028177.0,1,0
459,472,5,1631243226.0,1,1
466,995,5,1641964231.0,1,0
159,326,3,1632165345.0,0,0
619,1314,3,1637634341.0,1,0
303,82,4,1631147465.0,1,1
518,300,3,1628502581.0,0,1
477,282,4,1627621948.0,0,0
592,631,3,1634636624.0,0,0
394,250,4,1632810076.0,0,0
641,59,4,1631050259.0,1,1
664,229,3,1628206631.0,0,0
60,482,4,1635006958.0,1,0
378,977,3,1632014305.0,1,0
650,243,2,1643049215.0,1,0
110,43,3,1638668100.0,0,1
459,174,4,1631246291.0,0,0
234,636,3,1644016358.0,0,1
592,283,4,1634636241.0,1,0
599,595,5,1632632144.0,1,1
666,223,3,1631994144.0,0,0
627,215,1,1631209767.0,1,1
62,463,4,1631054916.0,0,0
214,93,4,1644348249.0,0,0
561,172,2,1637487743.0,0,0
385,320,3,1637047060.0,0,1
487,17,3,1635211279.0,0,1
13,86,1,1633195348.0,1,0
639,70,3,1642919862.0,1,0
290,720,3,1632155695.0,0,1
466,294,3,1641962986.0,0,0
655,27,3,1640664478.0,0,0
196,1241,3,1632931642.0,1,1
527,467,3,1631135999.0,1,0
375,603,4,1638301917.0,1,0
200,118,4,1627722299.0,1,1
393,775,4,1641411390.0,1,0
521,229,2,1636158314.0,0,1
286,739,3,1629212683.0,1,0
286,137,4,1635883281.0,0,0
290,650,2,1632155625.0,0,1
109,508,4,1632251629.0,0,1
411,4,4,1644525634.0,1,0
380,462,4,1637158374.0,1,0
514,178,4,1626988925.0,1,1
661,480,5,1627696491.0,0,0
267,143,4,1630653329.0,1,1
254,465,3,1638153078.0,1,1
144,478,4,1639785337.0,1,1
615,194,5,1631129164.0,1,0
629,117,5,1631796963.0,1,0
659,569,2,1643066910.0,1,0
618,433,2,1642989410.0,1,1
224,356,4,1639783840.0,1,0
202,191,2,1631407294.0,1,0
655,517,4,1643265450.0,1,1
654,546,4,1639543885.0,1,0
399,549,4,1634027190.0,1,1
642,294,5,1637281998.0,0,0
393,755,3,1641409831.0,1,0
22,201,4,1630566449.0,0,1
474,971,4,1639604469.0,0,1
246,411,3,1636603715.0,1,0
193,69,5,1640805287.0,0,1
349,125,4,1631146541.0,1,0
542,47,5,1638212855.0,1,0
343,473,3,1628083212.0,0,0
450,491,3,1634053297.0,1,0
645,200,5,1643734906.0,0,1
667,223,5,1642714767.0,0,0
328,260,2,1636724940.0,0,0
474,12,5,1639604683.0,1,1
500,476,2,1635545851.0,0,1
158,367,4,1631814913.0,0,0
573,162,4,1637524007.0,1,0
429,804,3,1634067599.0,1,0
557,299,4,1632775916.0,1,0
458,183,4,1638076460.0,1,0
260,1243,5,1642298729.0,1,0
484,655,5,1642874820.0,1,1
194,209,3,1631201936.0,1,1
491,7,3,1642865298.0,1,0
535,527,3,1631297574.0,0,0
385,207,4,1633210739.0,1,1
413,471,4,1631649642.0,1,1
668,345,2,1642029041.0,1,1
664,187,5,1628204699.0,1,0
566,127,5,1633330219.0,1,0
621,417,3,1626645299.0,0,1
654,222,5,1639543534.0,1,0
86,338,1,1631250277.0,1,0
637,985,2,1634585284.0,1,0
561,179,4,1637487261.0,1,0
500,514,5,1635553941.0,0,0
